,B cells,T cells,Macrophages,Endothelial,Epithelial,Fibroblasts,n_cells,spot_x,spot_y
spot_284,0.0,0.0,0.782608695652174,0.0,0.21739130434782608,0.0,23,5529.009207010269,204.07516265843802
spot_285,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,9,5629.009207010269,204.07516265843802
spot_286,0.0,0.15384615384615385,0.6923076923076923,0.0,0.15384615384615385,0.0,13,5729.009207010269,204.07516265843802
spot_287,0.0,0.07142857142857142,0.7142857142857143,0.0,0.21428571428571427,0.0,14,5829.009207010269,204.07516265843802
spot_288,0.10526315789473684,0.2631578947368421,0.5789473684210527,0.0,0.0,0.05263157894736842,19,5929.009207010269,204.07516265843802
spot_289,0.0,0.07692307692307693,0.6153846153846154,0.0,0.3076923076923077,0.0,13,6029.009207010269,204.07516265843802
spot_290,0.0,0.21052631578947367,0.5789473684210527,0.0,0.21052631578947367,0.0,19,6129.009207010269,204.07516265843802
spot_291,0.0,0.0,0.75,0.0,0.25,0.0,12,6229.009207010269,204.07516265843802
spot_292,0.0,0.0,0.25,0.5,0.0,0.25,4,6329.009207010269,204.07516265843802
spot_293,0.0,0.0,0.6,0.1,0.3,0.0,10,6429.009207010269,204.07516265843802
spot_294,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.16666666666666666,12,6529.009207010269,204.07516265843802
spot_295,0.0,0.05263157894736842,0.47368421052631576,0.05263157894736842,0.42105263157894735,0.0,19,6629.009207010269,204.07516265843802
spot_296,0.0,0.0,0.4444444444444444,0.2222222222222222,0.0,0.3333333333333333,9,6729.009207010269,204.07516265843802
spot_297,0.0,0.0,0.25,0.25,0.0,0.5,8,6829.009207010269,204.07516265843802
spot_390,0.0,0.3793103448275862,0.3103448275862069,0.10344827586206896,0.0,0.20689655172413793,29,4679.009207010269,290.6777030368819
spot_392,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0,21,4879.009207010269,290.6777030368819
spot_393,0.0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.0,18,4979.009207010269,290.6777030368819
spot_394,0.0,0.19047619047619047,0.6666666666666666,0.0,0.14285714285714285,0.0,21,5079.009207010269,290.6777030368819
spot_395,0.0,0.0,0.7692307692307693,0.0,0.23076923076923078,0.0,13,5179.009207010269,290.6777030368819
spot_396,0.0,0.42857142857142855,0.3333333333333333,0.0,0.23809523809523808,0.0,21,5279.009207010269,290.6777030368819
spot_397,0.0,0.125,0.625,0.0,0.25,0.0,8,5379.009207010269,290.6777030368819
spot_398,0.0,0.0,1.0,0.0,0.0,0.0,14,5479.009207010269,290.6777030368819
spot_399,0.0,0.0,0.9166666666666666,0.0,0.08333333333333333,0.0,12,5579.009207010269,290.6777030368819
spot_400,0.0,0.125,0.875,0.0,0.0,0.0,16,5679.009207010269,290.6777030368819
spot_401,0.0,0.045454545454545456,0.9090909090909091,0.0,0.045454545454545456,0.0,22,5779.009207010269,290.6777030368819
spot_402,0.0,0.0,0.9,0.0,0.0,0.1,10,5879.009207010269,290.6777030368819
spot_403,0.0,0.0,1.0,0.0,0.0,0.0,13,5979.009207010269,290.6777030368819
spot_404,0.0,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,7,6079.009207010269,290.6777030368819
spot_405,0.07142857142857142,0.07142857142857142,0.7857142857142857,0.0,0.07142857142857142,0.0,14,6179.009207010269,290.6777030368819
spot_406,0.0,0.05263157894736842,0.7368421052631579,0.0,0.10526315789473684,0.10526315789473684,19,6279.009207010269,290.6777030368819
spot_407,0.0,0.0,0.19047619047619047,0.23809523809523808,0.0,0.5714285714285714,21,6379.009207010269,290.6777030368819
spot_408,0.0,0.06666666666666667,0.2,0.5333333333333333,0.0,0.2,15,6479.009207010269,290.6777030368819
spot_409,0.20454545454545456,0.5227272727272727,0.1590909090909091,0.09090909090909091,0.0,0.022727272727272728,44,6579.009207010269,290.6777030368819
spot_410,0.0,0.41935483870967744,0.2903225806451613,0.06451612903225806,0.0,0.22580645161290322,31,6679.009207010269,290.6777030368819
spot_411,0.0,0.2727272727272727,0.4090909090909091,0.22727272727272727,0.0,0.09090909090909091,22,6779.009207010269,290.6777030368819
spot_504,0.0,0.5,0.125,0.125,0.0,0.25,8,4629.009207010269,377.28024341532574
spot_505,0.0,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.0,0.29411764705882354,17,4729.009207010269,377.28024341532574
spot_506,0.0,0.0,1.0,0.0,0.0,0.0,3,4829.009207010269,377.28024341532574
spot_507,0.0,0.0625,0.8125,0.0,0.125,0.0,16,4929.009207010269,377.28024341532574
spot_508,0.0,0.2608695652173913,0.4782608695652174,0.0,0.2608695652173913,0.0,23,5029.009207010269,377.28024341532574
spot_509,0.0,0.2222222222222222,0.7037037037037037,0.0,0.07407407407407407,0.0,27,5129.009207010269,377.28024341532574
spot_510,0.0,0.15384615384615385,0.5384615384615384,0.0,0.3076923076923077,0.0,13,5229.009207010269,377.28024341532574
spot_511,0.0,0.3333333333333333,0.47619047619047616,0.0,0.19047619047619047,0.0,21,5329.009207010269,377.28024341532574
spot_512,0.0,0.0,0.125,0.0,0.875,0.0,8,5429.009207010269,377.28024341532574
spot_513,0.0,0.16666666666666666,0.75,0.0,0.08333333333333333,0.0,12,5529.009207010269,377.28024341532574
spot_514,0.0,0.14285714285714285,0.5,0.0,0.35714285714285715,0.0,14,5629.009207010269,377.28024341532574
spot_515,0.0,0.0,0.4666666666666667,0.0,0.5333333333333333,0.0,15,5729.009207010269,377.28024341532574
spot_516,0.0,0.0625,0.625,0.0,0.3125,0.0,16,5829.009207010269,377.28024341532574
spot_517,0.0,0.0,0.9666666666666667,0.0,0.03333333333333333,0.0,30,5929.009207010269,377.28024341532574
spot_518,0.058823529411764705,0.0,0.7647058823529411,0.0,0.17647058823529413,0.0,17,6029.009207010269,377.28024341532574
spot_519,0.0,0.07692307692307693,0.38461538461538464,0.0,0.5384615384615384,0.0,13,6129.009207010269,377.28024341532574
spot_520,0.0,0.375,0.3125,0.0,0.3125,0.0,16,6229.009207010269,377.28024341532574
spot_521,0.0,0.2727272727272727,0.36363636363636365,0.0,0.36363636363636365,0.0,11,6329.009207010269,377.28024341532574
spot_522,0.0,0.0,0.46153846153846156,0.0,0.5384615384615384,0.0,13,6429.009207010269,377.28024341532574
spot_523,0.0,0.0,0.8,0.0,0.2,0.0,5,6529.009207010269,377.28024341532574
spot_524,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,12,6629.009207010269,377.28024341532574
spot_525,0.0,0.13333333333333333,0.06666666666666667,0.3333333333333333,0.0,0.4666666666666667,15,6729.009207010269,377.28024341532574
spot_526,0.0,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.0,0.16666666666666666,12,6829.009207010269,377.28024341532574
spot_619,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857,7,4679.009207010269,463.8827837937696
spot_620,0.0,0.14285714285714285,0.42857142857142855,0.21428571428571427,0.0,0.21428571428571427,14,4779.009207010269,463.8827837937696
spot_622,0.0,0.0625,0.75,0.0,0.1875,0.0,16,4979.009207010269,463.8827837937696
spot_623,0.0,0.17647058823529413,0.5294117647058824,0.0,0.29411764705882354,0.0,17,5079.009207010269,463.8827837937696
spot_624,0.0,0.4375,0.5,0.0,0.0625,0.0,32,5179.009207010269,463.8827837937696
spot_625,0.0,0.0,0.9230769230769231,0.0,0.07692307692307693,0.0,13,5279.009207010269,463.8827837937696
spot_626,0.023809523809523808,0.5,0.4523809523809524,0.0,0.023809523809523808,0.0,42,5379.009207010269,463.8827837937696
spot_627,0.0,0.48148148148148145,0.2962962962962963,0.0,0.2222222222222222,0.0,27,5479.009207010269,463.8827837937696
spot_628,0.125,0.1875,0.375,0.0,0.3125,0.0,16,5579.009207010269,463.8827837937696
spot_629,0.0,0.0625,0.75,0.0,0.1875,0.0,16,5679.009207010269,463.8827837937696
spot_630,0.0,0.20833333333333334,0.5,0.0,0.2916666666666667,0.0,24,5779.009207010269,463.8827837937696
spot_631,0.0,0.0,0.6428571428571429,0.0,0.35714285714285715,0.0,14,5879.009207010269,463.8827837937696
spot_632,0.0,0.0,0.6428571428571429,0.0,0.35714285714285715,0.0,14,5979.009207010269,463.8827837937696
spot_633,0.05,0.2,0.65,0.0,0.1,0.0,20,6079.009207010269,463.8827837937696
spot_634,0.0,0.25,0.5,0.0,0.25,0.0,20,6179.009207010269,463.8827837937696
spot_635,0.0,0.07142857142857142,0.6428571428571429,0.0,0.2857142857142857,0.0,14,6279.009207010269,463.8827837937696
spot_636,0.0,0.14285714285714285,0.6428571428571429,0.0,0.21428571428571427,0.0,14,6379.009207010269,463.8827837937696
spot_637,0.0,0.3333333333333333,0.1111111111111111,0.0,0.5555555555555556,0.0,9,6479.009207010269,463.8827837937696
spot_638,0.0,0.07142857142857142,0.21428571428571427,0.0,0.7142857142857143,0.0,14,6579.009207010269,463.8827837937696
spot_640,0.0,0.0,0.3333333333333333,0.26666666666666666,0.0,0.4,15,6779.009207010269,463.8827837937696
spot_733,0.0,0.07692307692307693,0.15384615384615385,0.6153846153846154,0.0,0.15384615384615385,13,4629.009207010269,550.4853241722135
spot_734,0.0,0.0,0.36363636363636365,0.09090909090909091,0.0,0.5454545454545454,11,4729.009207010269,550.4853241722135
spot_735,0.0,0.125,0.0,0.375,0.0,0.5,8,4829.009207010269,550.4853241722135
spot_736,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143,7,4929.009207010269,550.4853241722135
spot_738,0.0,0.05555555555555555,0.3333333333333333,0.0,0.6111111111111112,0.0,18,5129.009207010269,550.4853241722135
spot_739,0.0,0.0,0.65,0.0,0.35,0.0,20,5229.009207010269,550.4853241722135
spot_740,0.0,0.2,0.3333333333333333,0.0,0.4666666666666667,0.0,15,5329.009207010269,550.4853241722135
spot_741,0.0,0.3103448275862069,0.6206896551724138,0.0,0.06896551724137931,0.0,29,5429.009207010269,550.4853241722135
spot_742,0.0,0.0,0.5,0.0,0.5,0.0,22,5529.009207010269,550.4853241722135
spot_743,0.0,0.17391304347826086,0.782608695652174,0.0,0.043478260869565216,0.0,23,5629.009207010269,550.4853241722135
spot_744,0.0,0.2222222222222222,0.5,0.0,0.2777777777777778,0.0,18,5729.009207010269,550.4853241722135
spot_745,0.0,0.1,0.2,0.0,0.7,0.0,10,5829.009207010269,550.4853241722135
spot_746,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,7,5929.009207010269,550.4853241722135
spot_747,0.0,0.15384615384615385,0.6153846153846154,0.0,0.23076923076923078,0.0,13,6029.009207010269,550.4853241722135
spot_748,0.0,0.1,0.4,0.0,0.5,0.0,10,6129.009207010269,550.4853241722135
spot_749,0.0,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,7,6229.009207010269,550.4853241722135
spot_750,0.0,0.0,0.0,0.0,1.0,0.0,8,6329.009207010269,550.4853241722135
spot_751,0.0,0.0625,0.4375,0.0,0.5,0.0,16,6429.009207010269,550.4853241722135
spot_752,0.0,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,0.0,9,6529.009207010269,550.4853241722135
spot_753,0.0,0.0,0.0,0.0,1.0,0.0,11,6629.009207010269,550.4853241722135
spot_754,0.0,0.25,0.0,0.0,0.75,0.0,4,6729.009207010269,550.4853241722135
spot_755,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.0,11,6829.009207010269,550.4853241722135
spot_848,0.0,0.14285714285714285,0.0,0.7142857142857143,0.0,0.14285714285714285,7,4679.009207010269,637.0878645506574
spot_849,0.0,0.13636363636363635,0.2727272727272727,0.3181818181818182,0.0,0.2727272727272727,22,4779.009207010269,637.0878645506574
spot_850,0.0,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,6,4879.009207010269,637.0878645506574
spot_851,0.0,0.0,0.0,0.0,0.0,1.0,4,4979.009207010269,637.0878645506574
spot_853,0.0,0.0,1.0,0.0,0.0,0.0,12,5179.009207010269,637.0878645506574
spot_854,0.0,0.16129032258064516,0.8064516129032258,0.0,0.03225806451612903,0.0,31,5279.009207010269,637.0878645506574
spot_855,0.0,0.13636363636363635,0.6363636363636364,0.0,0.22727272727272727,0.0,22,5379.009207010269,637.0878645506574
spot_856,0.0,0.08333333333333333,0.9166666666666666,0.0,0.0,0.0,24,5479.009207010269,637.0878645506574
spot_857,0.0,0.21428571428571427,0.35714285714285715,0.0,0.42857142857142855,0.0,14,5579.009207010269,637.0878645506574
spot_858,0.0,0.13333333333333333,0.8666666666666667,0.0,0.0,0.0,15,5679.009207010269,637.0878645506574
spot_859,0.0,0.1,0.9,0.0,0.0,0.0,20,5779.009207010269,637.0878645506574
spot_860,0.0,0.43243243243243246,0.32432432432432434,0.0,0.24324324324324326,0.0,37,5879.009207010269,637.0878645506574
spot_861,0.0,0.13333333333333333,0.5333333333333333,0.0,0.3333333333333333,0.0,15,5979.009207010269,637.0878645506574
spot_862,0.0,0.09523809523809523,0.7142857142857143,0.0,0.19047619047619047,0.0,21,6079.009207010269,637.0878645506574
spot_863,0.18181818181818182,0.0,0.6363636363636364,0.0,0.18181818181818182,0.0,11,6179.009207010269,637.0878645506574
spot_864,0.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0,9,6279.009207010269,637.0878645506574
spot_865,0.0,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,7,6379.009207010269,637.0878645506574
spot_866,0.0,0.0,0.3,0.0,0.7,0.0,10,6479.009207010269,637.0878645506574
spot_867,0.0,0.0,0.4666666666666667,0.0,0.5333333333333333,0.0,15,6579.009207010269,637.0878645506574
spot_868,0.0,0.0,0.0,0.0,1.0,0.0,5,6679.009207010269,637.0878645506574
spot_962,0.0,0.16666666666666666,0.3333333333333333,0.0,0.5,0.0,12,4629.009207010269,723.6904049291013
spot_963,0.0,0.09090909090909091,0.7272727272727273,0.0,0.18181818181818182,0.0,11,4729.009207010269,723.6904049291013
spot_964,0.0,0.0,0.3333333333333333,0.5555555555555556,0.0,0.1111111111111111,9,4829.009207010269,723.6904049291013
spot_965,0.0,0.07142857142857142,0.2857142857142857,0.35714285714285715,0.0,0.2857142857142857,14,4929.009207010269,723.6904049291013
spot_966,0.0,0.25,0.25,0.0,0.0,0.5,8,5029.009207010269,723.6904049291013
spot_970,0.0,0.16666666666666666,0.7222222222222222,0.0,0.1111111111111111,0.0,18,5429.009207010269,723.6904049291013
spot_971,0.0,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,9,5529.009207010269,723.6904049291013
spot_972,0.0,0.1111111111111111,0.6666666666666666,0.0,0.2222222222222222,0.0,9,5629.009207010269,723.6904049291013
spot_973,0.0,0.07142857142857142,0.7857142857142857,0.0,0.14285714285714285,0.0,14,5729.009207010269,723.6904049291013
spot_974,0.0,0.14285714285714285,0.5,0.0,0.35714285714285715,0.0,14,5829.009207010269,723.6904049291013
spot_975,0.0,0.4444444444444444,0.3333333333333333,0.0,0.2222222222222222,0.0,18,5929.009207010269,723.6904049291013
spot_976,0.0,0.17647058823529413,0.5882352941176471,0.0,0.23529411764705882,0.0,17,6029.009207010269,723.6904049291013
spot_977,0.0,0.045454545454545456,0.5909090909090909,0.0,0.36363636363636365,0.0,22,6129.009207010269,723.6904049291013
spot_978,0.0,0.06666666666666667,0.6666666666666666,0.0,0.26666666666666666,0.0,15,6229.009207010269,723.6904049291013
spot_979,0.0,0.1111111111111111,0.4444444444444444,0.0,0.4444444444444444,0.0,9,6329.009207010269,723.6904049291013
spot_980,0.0,0.058823529411764705,0.8235294117647058,0.0,0.11764705882352941,0.0,17,6429.009207010269,723.6904049291013
spot_981,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0,14,6529.009207010269,723.6904049291013
spot_982,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,18,6629.009207010269,723.6904049291013
spot_983,0.0,0.0,0.375,0.0,0.625,0.0,8,6729.009207010269,723.6904049291013
spot_1077,0.0,0.0,0.8,0.0,0.2,0.0,5,4679.009207010269,810.2929453075452
spot_1078,0.0,0.0,0.5,0.0,0.5,0.0,12,4779.009207010269,810.2929453075452
spot_1079,0.06666666666666667,0.0,0.26666666666666666,0.3333333333333333,0.0,0.3333333333333333,15,4879.009207010269,810.2929453075452
spot_1080,0.07142857142857142,0.35714285714285715,0.35714285714285715,0.07142857142857142,0.0,0.14285714285714285,28,4979.009207010269,810.2929453075452
spot_1081,0.0,0.52,0.24,0.08,0.0,0.16,25,5079.009207010269,810.2929453075452
spot_1082,0.0,0.2777777777777778,0.1111111111111111,0.2777777777777778,0.0,0.3333333333333333,18,5179.009207010269,810.2929453075452
spot_1083,0.0,0.0,0.21428571428571427,0.42857142857142855,0.0,0.35714285714285715,14,5279.009207010269,810.2929453075452
spot_1084,0.0,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.0,0.07692307692307693,13,5379.009207010269,810.2929453075452
spot_1085,0.0,0.0,0.3,0.3,0.0,0.4,10,5479.009207010269,810.2929453075452
spot_1087,0.0,0.1111111111111111,0.3333333333333333,0.0,0.5555555555555556,0.0,18,5679.009207010269,810.2929453075452
spot_1088,0.0,0.06666666666666667,0.4666666666666667,0.0,0.4666666666666667,0.0,15,5779.009207010269,810.2929453075452
spot_1089,0.0,0.0,0.6153846153846154,0.0,0.38461538461538464,0.0,13,5879.009207010269,810.2929453075452
spot_1090,0.0,0.0625,0.625,0.0,0.3125,0.0,16,5979.009207010269,810.2929453075452
spot_1091,0.0,0.07142857142857142,0.7142857142857143,0.0,0.21428571428571427,0.0,14,6079.009207010269,810.2929453075452
spot_1092,0.09090909090909091,0.2727272727272727,0.5454545454545454,0.0,0.09090909090909091,0.0,11,6179.009207010269,810.2929453075452
spot_1093,0.0,0.25,0.375,0.0,0.375,0.0,8,6279.009207010269,810.2929453075452
spot_1094,0.0,0.16666666666666666,0.4166666666666667,0.0,0.4166666666666667,0.0,12,6379.009207010269,810.2929453075452
spot_1095,0.0,0.0,0.125,0.0,0.875,0.0,8,6479.009207010269,810.2929453075452
spot_1096,0.0,0.0,0.2,0.0,0.8,0.0,10,6579.009207010269,810.2929453075452
spot_1097,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857,0.0,14,6679.009207010269,810.2929453075452
spot_1098,0.0,0.058823529411764705,0.5294117647058824,0.0,0.4117647058823529,0.0,17,6779.009207010269,810.2929453075452
spot_1191,0.1111111111111111,0.0,0.5555555555555556,0.2222222222222222,0.0,0.1111111111111111,9,4629.009207010269,896.8954856859891
spot_1192,0.0,0.0,0.25,0.0,0.25,0.5,4,4729.009207010269,896.8954856859891
spot_1193,0.0,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,0.0,9,4829.009207010269,896.8954856859891
spot_1194,0.0,0.2727272727272727,0.45454545454545453,0.045454545454545456,0.0,0.22727272727272727,22,4929.009207010269,896.8954856859891
spot_1195,0.018518518518518517,0.8148148148148148,0.12962962962962962,0.0,0.0,0.037037037037037035,54,5029.009207010269,896.8954856859891
spot_1196,0.08108108108108109,0.6486486486486487,0.16216216216216217,0.02702702702702703,0.0,0.08108108108108109,37,5129.009207010269,896.8954856859891
spot_1197,0.043478260869565216,0.8260869565217391,0.10869565217391304,0.021739130434782608,0.0,0.0,46,5229.009207010269,896.8954856859891
spot_1198,0.0,0.6571428571428571,0.17142857142857143,0.05714285714285714,0.0,0.11428571428571428,35,5329.009207010269,896.8954856859891
spot_1199,0.0,0.25,0.16666666666666666,0.25,0.0,0.3333333333333333,24,5429.009207010269,896.8954856859891
spot_1202,0.0,0.08333333333333333,0.625,0.0,0.2916666666666667,0.0,24,5729.009207010269,896.8954856859891
spot_1203,0.0,0.15,0.5,0.0,0.35,0.0,20,5829.009207010269,896.8954856859891
spot_1204,0.0,0.0,0.7333333333333333,0.0,0.26666666666666666,0.0,15,5929.009207010269,896.8954856859891
spot_1205,0.0,0.0,0.7692307692307693,0.0,0.23076923076923078,0.0,13,6029.009207010269,896.8954856859891
spot_1206,0.0,0.07692307692307693,0.46153846153846156,0.0,0.46153846153846156,0.0,13,6129.009207010269,896.8954856859891
spot_1207,0.0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.0,9,6229.009207010269,896.8954856859891
spot_1208,0.0,0.0,0.0,0.0,1.0,0.0,4,6329.009207010269,896.8954856859891
spot_1209,0.0,0.23529411764705882,0.35294117647058826,0.0,0.4117647058823529,0.0,17,6429.009207010269,896.8954856859891
spot_1210,0.0,0.14285714285714285,0.42857142857142855,0.0,0.42857142857142855,0.0,7,6529.009207010269,896.8954856859891
spot_1211,0.0,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0,11,6629.009207010269,896.8954856859891
spot_1212,0.08333333333333333,0.0,0.3333333333333333,0.0,0.5833333333333334,0.0,12,6729.009207010269,896.8954856859891
spot_1213,0.0,0.2,0.2,0.0,0.6,0.0,10,6829.009207010269,896.8954856859891
spot_1306,0.0,0.4,0.32,0.04,0.0,0.24,25,4679.009207010269,983.498026064433
spot_1307,0.0,0.1,0.2,0.7,0.0,0.0,10,4779.009207010269,983.498026064433
spot_1308,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,6,4879.009207010269,983.498026064433
